id	name	icon	grade	link	chronicle
5381	Recipe: Sealed Boots of Nightmare(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5381-recipe-sealed-boots-of-nightmare100/eternal	eternal
5382	Recipe: Sealed Majestic Boots(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5382-recipe-sealed-majestic-boots60/eternal	eternal
5383	Recipe: Sealed Majestic Boots(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5383-recipe-sealed-majestic-boots100/eternal	eternal
5384	Recipe: Sealed Dark Legion Boots(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5384-recipe-sealed-dark-legion-boots60/eternal	eternal
5385	Recipe: Sealed Dark Legion Boots(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5385-recipe-sealed-dark-legion-boots100/eternal	eternal
5386	Recipe: Sealed Boots of Phantom(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5386-recipe-sealed-boots-of-phantom60/eternal	eternal
5387	Recipe: Sealed Boots of Phantom(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5387-recipe-sealed-boots-of-phantom100/eternal	eternal
5388	Recipe: Sealed Cerberus Boots(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5388-recipe-sealed-cerberus-boots60/eternal	eternal
5389	Recipe: Sealed Cerberus Boots(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5389-recipe-sealed-cerberus-boots100/eternal	eternal
5390	Recipe: Sealed Dasparion's Boots Boots(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5390-recipe-sealed-dasparions-boots-boots60/eternal	eternal
5391	Recipe: Sealed Dasparion's Boots Boots(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5391-recipe-sealed-dasparions-boots-boots100/eternal	eternal
5392	Recipe: Sealed Dark Crystal Gloves(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5392-recipe-sealed-dark-crystal-gloves60/eternal	eternal
5393	Recipe: Sealed Dark Crystal Gloves(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5393-recipe-sealed-dark-crystal-gloves100/eternal	eternal
5394	Recipe: Sealed Tallum Gloves(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5394-recipe-sealed-tallum-gloves60/eternal	eternal
5395	Recipe: Sealed Tallum Gloves(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5395-recipe-sealed-tallum-gloves100/eternal	eternal
5396	Recipe: Sealed Gloves of Underworld(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5396-recipe-sealed-gloves-of-underworld60/eternal	eternal
5397	Recipe: Sealed Gloves of Underworld(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5397-recipe-sealed-gloves-of-underworld100/eternal	eternal
5398	Recipe: Sealed Gust Bracer(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5398-recipe-sealed-gust-bracer60/eternal	eternal
5399	Recipe: Sealed Gust Bracer(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5399-recipe-sealed-gust-bracer100/eternal	eternal
5400	Recipe: Sealed Gloves of Black Ore(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5400-recipe-sealed-gloves-of-black-ore60/eternal	eternal
5401	Recipe: Sealed Gloves of Black Ore(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5401-recipe-sealed-gloves-of-black-ore100/eternal	eternal
5402	Recipe: Sealed Phoenix Gloves(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5402-recipe-sealed-phoenix-gloves60/eternal	eternal
5403	Recipe: Sealed Phoenix Gloves(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5403-recipe-sealed-phoenix-gloves100/eternal	eternal
5404	Recipe: Sealed Gauntlets of Nightmare(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5404-recipe-sealed-gauntlets-of-nightmare60/eternal	eternal
5405	Recipe: Sealed Gauntlets of Nightmare(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5405-recipe-sealed-gauntlets-of-nightmare100/eternal	eternal
5406	Recipe: Sealed Majestic Gauntlets(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5406-recipe-sealed-majestic-gauntlets60/eternal	eternal
5407	Recipe: Sealed Majestic Gauntlets(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5407-recipe-sealed-majestic-gauntlets100/eternal	eternal
5408	Recipe: Sealed Dark Legion Gloves(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5408-recipe-sealed-dark-legion-gloves60/eternal	eternal
5409	Recipe: Sealed Dark Legion Gloves(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5409-recipe-sealed-dark-legion-gloves100/eternal	eternal
5410	Recipe: Sealed Gloves of Phantom(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5410-recipe-sealed-gloves-of-phantom60/eternal	eternal
5411	Recipe: Sealed Gloves of Phantom(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5411-recipe-sealed-gloves-of-phantom100/eternal	eternal
5412	Recipe: Sealed Cerberus Gloves(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5412-recipe-sealed-cerberus-gloves60/eternal	eternal
5413	Recipe: Sealed Cerberus Gloves(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5413-recipe-sealed-cerberus-gloves100/eternal	eternal
5414	Recipe: Sealed Dasparion's Gloves(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5414-recipe-sealed-dasparions-gloves60/eternal	eternal
5415	Recipe: Sealed Dasparion's Gloves(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5415-recipe-sealed-dasparions-gloves100/eternal	eternal
5416	Recipe: Sealed Dark Crystal Breastplate(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5416-recipe-sealed-dark-crystal-breastplate60/eternal	eternal
5417	Recipe: Sealed Dark Crystal Breastplate(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5417-recipe-sealed-dark-crystal-breastplate100/eternal	eternal
5418	Recipe: Sealed Tallum Plate Armor(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5418-recipe-sealed-tallum-plate-armor60/eternal	eternal
5419	Recipe: Sealed Tallum Plate Armor(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5419-recipe-sealed-tallum-plate-armor100/eternal	eternal
5420	Recipe: Sealed Armor of Nightmare(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5420-recipe-sealed-armor-of-nightmare60/eternal	eternal
5421	Recipe: Sealed Armor of Nightmare(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5421-recipe-sealed-armor-of-nightmare100/eternal	eternal
5422	Recipe: Sealed Majestic Plate Armor(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5422-recipe-sealed-majestic-plate-armor60/eternal	eternal
5423	Recipe: Sealed Majestic Plate Armor(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5423-recipe-sealed-majestic-plate-armor100/eternal	eternal
5424	Recipe: Sealed Dark Crystal Gaiters(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5424-recipe-sealed-dark-crystal-gaiters60/eternal	eternal
5425	Recipe: Sealed Dark Crystal Gaiters(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5425-recipe-sealed-dark-crystal-gaiters100/eternal	eternal
5426	Recipe: Sealed Dark Crystal Helmet(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5426-recipe-sealed-dark-crystal-helmet60/eternal	eternal
5427	Recipe: Sealed Dark Crystal Helmet(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5427-recipe-sealed-dark-crystal-helmet100/eternal	eternal
5428	Recipe: Sealed Tallum Helmet(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5428-recipe-sealed-tallum-helmet60/eternal	eternal
5429	Recipe: Sealed Tallum Helmet(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5429-recipe-sealed-tallum-helmet100/eternal	eternal
5430	Recipe: Sealed Helm of Nightmare(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5430-recipe-sealed-helm-of-nightmare60/eternal	eternal
5431	Recipe: Sealed Helm of Nightmare(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5431-recipe-sealed-helm-of-nightmare100/eternal	eternal
5432	Recipe: Sealed Majestic Circlet (60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5432-recipe-sealed-majestic-circlet-60/eternal	eternal
5433	Recipe: Sealed Majestic Circlet (100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5433-recipe-sealed-majestic-circlet-100/eternal	eternal
5434	Recipe: Dragon Slayer(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5434-recipe-dragon-slayer60/eternal	eternal
5435	Recipe: Dragon Slayer(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5435-recipe-dragon-slayer100/eternal	eternal
5436	Recipe: Berserker Blade(100%)	etc_recipe_yellow_i00	None	https://mw2.wiki/item/5436-recipe-berserker-blade100/eternal	eternal
5437	Recipe: Heavy Sword(100%)	etc_recipe_blue_i00	None	https://mw2.wiki/item/5437-recipe-heavy-sword100/eternal	eternal
5438	Recipe: Meteor Shower(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5438-recipe-meteor-shower60/eternal	eternal
5439	Recipe: Meteor Shower(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5439-recipe-meteor-shower100/eternal	eternal
5440	Recipe: Elysian(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5440-recipe-elysian60/eternal	eternal
5441	Recipe: Elysian(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5441-recipe-elysian100/eternal	eternal
5442	Recipe: Soul Bow(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5442-recipe-soul-bow60/eternal	eternal
5443	Recipe: Soul Bow(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5443-recipe-soul-bow100/eternal	eternal
5444	Recipe: Carnage Bow(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5444-recipe-carnage-bow60/eternal	eternal
5445	Recipe: Carnage Bow(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5445-recipe-carnage-bow100/eternal	eternal
5446	Recipe: Bloody Orchid(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5446-recipe-bloody-orchid60/eternal	eternal
5447	Recipe: Bloody Orchid(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5447-recipe-bloody-orchid100/eternal	eternal
5448	Recipe: Soul Separator(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5448-recipe-soul-separator60/eternal	eternal
5449	Recipe: Soul Separator(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5449-recipe-soul-separator100/eternal	eternal
5450	Recipe: Dragon Grinder(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5450-recipe-dragon-grinder60/eternal	eternal
5451	Recipe: Dragon Grinder(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5451-recipe-dragon-grinder100/eternal	eternal
5452	Recipe: Blood Tornado(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5452-recipe-blood-tornado60/eternal	eternal
5453	Recipe: Blood Tornado(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5453-recipe-blood-tornado100/eternal	eternal
5454	Recipe: Orcish Halberd(60%)	etc_recipe_black_i00	None	https://mw2.wiki/item/5454-recipe-orcish-halberd60/eternal	eternal
5455	Recipe: Orcish Halberd(100%)	etc_recipe_black_i00	None	https://mw2.wiki/item/5455-recipe-orcish-halberd100/eternal	eternal
5456	Recipe: Tallum Glaive(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5456-recipe-tallum-glaive60/eternal	eternal
5457	Recipe: Tallum Glaive(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5457-recipe-tallum-glaive100/eternal	eternal
5458	Recipe: Halberd(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5458-recipe-halberd60/eternal	eternal
5459	Recipe: Halberd(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5459-recipe-halberd100/eternal	eternal
5460	Recipe: Dasparion's Staff(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5460-recipe-dasparions-staff60/eternal	eternal
5461	Recipe: Dasparion's Staff(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5461-recipe-dasparions-staff100/eternal	eternal
5462	Recipe: Branch of the Mother Tree(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5462-recipe-branch-of-the-mother-tree60/eternal	eternal
5463	Recipe: Branch of the Mother Tree(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5463-recipe-branch-of-the-mother-tree100/eternal	eternal
5464	Recipe: Dark Legion's Edge(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5464-recipe-dark-legions-edge60/eternal	eternal
5465	Recipe: Dark Legion's Edge(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5465-recipe-dark-legions-edge100/eternal	eternal
5466	Recipe: Sword of Miracles(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5466-recipe-sword-of-miracles60/eternal	eternal
5467	Recipe: Sword of Miracles(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5467-recipe-sword-of-miracles100/eternal	eternal
5468	Recipe: Elemental Sword(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5468-recipe-elemental-sword60/eternal	eternal
5469	Recipe: Elemental Sword(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5469-recipe-elemental-sword100/eternal	eternal
5470	Recipe: Tallum Blade(60%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5470-recipe-tallum-blade60/eternal	eternal
5471	Recipe: Tallum Blade(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5471-recipe-tallum-blade100/eternal	eternal
5472	Recipe: Metallic Thread(100%)	etc_recipe_blue_i00	None	https://mw2.wiki/item/5472-recipe-metallic-thread100/eternal	eternal
5473	Recipe: Durable Metal Plate(100%)	etc_recipe_blue_i00	None	https://mw2.wiki/item/5473-recipe-durable-metal-plate100/eternal	eternal
5474	Recipe: Reorin's Mold(100%)	etc_recipe_yellow_i00	None	https://mw2.wiki/item/5474-recipe-reorins-mold100/eternal	eternal
5475	Recipe: Warsmith's Mold(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5475-recipe-warsmiths-mold100/eternal	eternal
5476	Recipe: Arcsmith's Anvil(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5476-recipe-arcsmiths-anvil100/eternal	eternal
5477	Recipe: Warsmith's Holder(100%)	etc_recipe_violet_i00	None	https://mw2.wiki/item/5477-recipe-warsmiths-holder100/eternal	eternal
5478	Sealed Dark Crystal Leather Armor Pattern	etc_letter_red_i00	None	https://mw2.wiki/item/5478-sealed-dark-crystal-leather-armor-pattern/eternal	eternal
5479	Sealed Tallum Leather Armor Pattern	etc_letter_red_i00	None	https://mw2.wiki/item/5479-sealed-tallum-leather-armor-pattern/eternal	eternal
5480	Sealed Leather Armor of Nightmare Fabric	etc_leather_gray_i00	None	https://mw2.wiki/item/5480-sealed-leather-armor-of-nightmare-fabric/eternal	eternal
5481	Sealed Majestic Leather Armor Fabric	etc_leather_gray_i00	None	https://mw2.wiki/item/5481-sealed-majestic-leather-armor-fabric/eternal	eternal
5482	Sealed Dark Crystal Leggings Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5482-sealed-dark-crystal-leggings-design/eternal	eternal
5483	Phoenix Earring Gemstone	etc_gem_blue_i00	None	https://mw2.wiki/item/5483-phoenix-earring-gemstone/eternal	eternal
5484	Inferno Earring Gemstone	etc_gem_blue_i00	None	https://mw2.wiki/item/5484-inferno-earring-gemstone/eternal	eternal
5485	Sealed Tallum Tunic Texture	etc_leather_yellow_i00	None	https://mw2.wiki/item/5485-sealed-tallum-tunic-texture/eternal	eternal
5486	Sealed Dark Crystal Robe Fabric	etc_leather_gray_i00	None	https://mw2.wiki/item/5486-sealed-dark-crystal-robe-fabric/eternal	eternal
5487	Sealed Robe of Nightmare Fabric	etc_leather_gray_i00	None	https://mw2.wiki/item/5487-sealed-robe-of-nightmare-fabric/eternal	eternal
5488	Sealed Majestic Robe Fabric	etc_leather_gray_i00	None	https://mw2.wiki/item/5488-sealed-majestic-robe-fabric/eternal	eternal
5489	Sealed Tallum Stockings Fabric	etc_leather_gray_i00	None	https://mw2.wiki/item/5489-sealed-tallum-stockings-fabric/eternal	eternal
5490	Phoenix Necklace Beads	etc_phoenixnecklace_beads_i00	None	https://mw2.wiki/item/5490-phoenix-necklace-beads/eternal	eternal
5491	Inferno Necklace Beads	etc_majesticnecklace_beads_i00	None	https://mw2.wiki/item/5491-inferno-necklace-beads/eternal	eternal
5492	Phoenix Ring Gemstone	etc_gem_blue_i00	None	https://mw2.wiki/item/5492-phoenix-ring-gemstone/eternal	eternal
5493	Inferno Ring Gemstone	etc_gem_blue_i00	None	https://mw2.wiki/item/5493-inferno-ring-gemstone/eternal	eternal
5494	Sealed Dark Crystal Shield Fragment	etc_jewel_box_i00	None	https://mw2.wiki/item/5494-sealed-dark-crystal-shield-fragment/eternal	eternal
5495	Sealed Shield of Nightmare Fragment	etc_jewel_box_i00	None	https://mw2.wiki/item/5495-sealed-shield-of-nightmare-fragment/eternal	eternal
5496	Sealed Dark Crystal Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5496-sealed-dark-crystal-boots-lining/eternal	eternal
5497	Sealed Tallum Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5497-sealed-tallum-boots-lining/eternal	eternal
5498	Sealed Boots of Underworld Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5498-sealed-boots-of-underworld-lining/eternal	eternal
5499	Sealed Gust Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5499-sealed-gust-boots-lining/eternal	eternal
5500	Sealed Red Flame Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5500-sealed-red-flame-boots-lining/eternal	eternal
5501	Sealed Phoenix Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5501-sealed-phoenix-boots-lining/eternal	eternal
5502	Sealed Boots of Nightmare Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5502-sealed-boots-of-nightmare-lining/eternal	eternal
5503	Sealed Majestic Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5503-sealed-majestic-boots-lining/eternal	eternal
5504	Sealed Dark Legion Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5504-sealed-dark-legion-boots-lining/eternal	eternal
5505	Sealed Boots of Phantom Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5505-sealed-boots-of-phantom-lining/eternal	eternal
5506	Sealed Cerberus Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5506-sealed-cerberus-boots-lining/eternal	eternal
5507	Sealed Dasparion's Boots Lining	etc_piece_of_cloth_black_i00	None	https://mw2.wiki/item/5507-sealed-dasparions-boots-lining/eternal	eternal
5508	Sealed Dark Crystal Gloves Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5508-sealed-dark-crystal-gloves-design/eternal	eternal
5509	Sealed Tallum Gloves Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5509-sealed-tallum-gloves-design/eternal	eternal
5510	Sealed Gloves of Underworld Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5510-sealed-gloves-of-underworld-design/eternal	eternal
5511	Sealed Gust Bracer design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5511-sealed-gust-bracer-design/eternal	eternal
5512	Sealed Gloves of Black Ore Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5512-sealed-gloves-of-black-ore-design/eternal	eternal
5513	Sealed Phoenix Gloves Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5513-sealed-phoenix-gloves-design/eternal	eternal
5514	Sealed Gauntlets of Nightmare Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5514-sealed-gauntlets-of-nightmare-design/eternal	eternal
5515	Sealed Majestic Gauntlets Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5515-sealed-majestic-gauntlets-design/eternal	eternal
5516	Sealed Dark Legion Gloves Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5516-sealed-dark-legion-gloves-design/eternal	eternal
5517	Sealed Gloves of Phantom Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5517-sealed-gloves-of-phantom-design/eternal	eternal
5518	Sealed Cerberus Gloves Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5518-sealed-cerberus-gloves-design/eternal	eternal
5519	Sealed Dasparion's Gloves Design	etc_pouch_brown_i00	None	https://mw2.wiki/item/5519-sealed-dasparions-gloves-design/eternal	eternal
